"Content ID","User ID","category","Type","Reaction Type","datetime","sentiment","score"
"457d54ed-e0bf-4574-80e3-561c1bbc4d3e","caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5","Science","Gif","Love","2021-03-14 01:34:17","positive",65
"457d54ed-e0bf-4574-80e3-561c1bbc4d3e","caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5","Science","Gif","Love","2021-01-04 04:37:16","positive",65
"80d4bec9-6441-41a2-be74-0eec3e5317ef","41cd692a-be3c-4acd-a2c8-184586bdc180","Tennis","Video","Love","2020-10-29 13:24:14","positive",65
"80d4bec9-6441-41a2-be74-0eec3e5317ef","41cd692a-be3c-4acd-a2c8-184586bdc180","Tennis","Video","Love","2020-12-27 12:48:47","positive",65
"229d5bad-c1e4-439c-8978-0efdcdfea4d1","47def058-01cc-478f-9830-eaddcccac633","Food","Audio","Love","2020-09-16 05:36:14","positive",65
"229d5bad-c1e4-439c-8978-0efdcdfea4d1","47def058-01cc-478f-9830-eaddcccac633","Food","Audio","Love","2021-03-24 07:14:37","positive",65
"d6d4ec49-4210-44de-9f90-c93dfbeed084","23483ddd-e43e-4c5f-a1b7-5392410aa8d1","Tennis","Video","Love","2021-05-18 01:21:10","positive",65
"d6d4ec49-4210-44de-9f90-c93dfbeed084","23483ddd-e43e-4c5f-a1b7-5392410aa8d1","Tennis","Video","Love","2020-07-11 11:53:56","positive",65
"d6d4ec49-4210-44de-9f90-c93dfbeed084","23483ddd-e43e-4c5f-a1b7-5392410aa8d1","Tennis","Video","Love","2021-03-09 19:48:49","positive",65
"d6d4ec49-4210-44de-9f90-c93dfbeed084","23483ddd-e43e-4c5f-a1b7-5392410aa8d1","Tennis","Video","Love","2020-10-06 06:24:12","positive",65
"d6d4ec49-4210-44de-9f90-c93dfbeed084","23483ddd-e43e-4c5f-a1b7-5392410aa8d1","Tennis","Video","Love","2020-08-15 11:06:02","positive",65
"496645a7-64f7-4c56-94f5-a71671cb262e","9a5c1dcc-d26b-4303-b487-3075e7d34e02","Dogs","Gif","Love","2020-10-27 05:26:21","positive",65
"496645a7-64f7-4c56-94f5-a71671cb262e","9a5c1dcc-d26b-4303-b487-3075e7d34e02","Dogs","Gif","Love","2020-10-13 02:22:40","positive",65
"1f466010-5c87-4b81-be83-5856481231fb","324e384a-9963-4d17-94aa-21859ea85062","Soccer","Gif","Love","2020-10-28 20:52:07","positive",65
"1f466010-5c87-4b81-be83-5856481231fb","324e384a-9963-4d17-94aa-21859ea85062","Soccer","Gif","Love","2021-06-13 23:15:27","positive",65
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","f9ecf6a2-8402-43b3-bf22-8cd54394ea02","Food","Video","Love","2020-10-11 23:28:49","positive",65
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","f9ecf6a2-8402-43b3-bf22-8cd54394ea02","Food","Video","Love","2021-04-15 15:41:49","positive",65
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","f9ecf6a2-8402-43b3-bf22-8cd54394ea02","Food","Video","Love","2020-08-18 19:31:52","positive",65
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","f9ecf6a2-8402-43b3-bf22-8cd54394ea02","Food","Video","Love","2021-03-03 19:00:39","positive",65
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","f9ecf6a2-8402-43b3-bf22-8cd54394ea02","Food","Video","Love","2021-05-31 05:37:38","positive",65
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","f9ecf6a2-8402-43b3-bf22-8cd54394ea02","Food","Video","Love","2021-06-10 03:39:41","positive",65
"8bcb980c-6f36-484d-974f-30b3e8fcc251","0f1f6aef-b094-4b4d-b6b6-412ebc42c12b","Travel","Photo","Love","2021-05-29 18:08:32","positive",65
"27ec2b21-a749-4181-b182-150a174fc277","bec3a622-1373-49c2-9d57-e0281c34f5cf","Animals","Gif","Love","2021-04-02 17:55:11","positive",65
"e6b61eab-6879-4618-b189-476f27f02fdd","26c6734f-42b6-48f8-a08e-e1c3a79019d0","Science","Audio","Love","2020-10-30 15:12:23","positive",65
"e6b61eab-6879-4618-b189-476f27f02fdd","26c6734f-42b6-48f8-a08e-e1c3a79019d0","Science","Audio","Love","2020-08-17 03:41:55","positive",65
"e6b61eab-6879-4618-b189-476f27f02fdd","26c6734f-42b6-48f8-a08e-e1c3a79019d0","Science","Audio","Love","2020-08-24 04:53:47","positive",65
"7d459555-a816-4d20-893c-a002e0a74ce3","4edc3d1a-a7d9-4db6-89c3-f784d9954172","Healthy Eating","Audio","Love","2021-05-17 19:58:37","positive",65
"f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb","8f41c07f-db4f-44f3-ae81-1f99cee047eb","Studying","Audio","Love","2020-07-19 22:06:31","positive",65
"f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb","8f41c07f-db4f-44f3-ae81-1f99cee047eb","Studying","Audio","Love","2021-01-17 14:52:51","positive",65
"1429467d-e8a2-4292-bd46-921e8bd87b30","c924f935-cff8-45c0-b4b7-5ed2c6cdaac8","Public Speaking","Video","Love","2020-11-06 12:15:44","positive",65
"ebdf5d36-9ecc-44d7-b641-d33805709452","948f7e9d-49bb-4770-bc9d-cb3fb65cca15","Cooking","Audio","Love","2020-08-04 11:59:03","positive",65
"d0e55134-c60e-4a05-999c-d7697b4901f0","cf34e8ee-f508-47bc-baa1-bcc576e1084d","Cooking","Gif","Love","2020-08-12 14:33:29","positive",65
"7dc268e5-b50d-4280-82aa-e08af75a8a0a","6178d76a-af2e-4453-93ee-02ca23ed3fdc","Science","Photo","Love","2020-09-17 05:00:38","positive",65
"3d02ae44-c8f2-4d2d-a64c-9355a4f46430","18421d97-6f86-4d21-a7b1-dcc57dd8be76","Fitness","Gif","Love","2020-11-25 13:19:14","positive",65
"43da458b-66fe-4723-996c-57dcfad67edf","b0d6f088-ee97-4087-aeb1-4957f24a5f4d","Food","Gif","Love","2021-06-04 13:31:25","positive",65
"43da458b-66fe-4723-996c-57dcfad67edf","b0d6f088-ee97-4087-aeb1-4957f24a5f4d","Food","Gif","Love","2020-06-29 13:29:36","positive",65
"43da458b-66fe-4723-996c-57dcfad67edf","b0d6f088-ee97-4087-aeb1-4957f24a5f4d","Food","Gif","Love","2020-09-26 19:01:12","positive",65
"43da458b-66fe-4723-996c-57dcfad67edf","b0d6f088-ee97-4087-aeb1-4957f24a5f4d","Food","Gif","Love","2021-04-18 22:40:08","positive",65
"748ab616-8066-4c61-b6af-d7442545d12a","a8d09ab9-44c6-493c-afdf-93888822a4b0","Veganism","Audio","Love","2021-01-23 05:13:40","positive",65
"2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad","31ff6616-c1dc-4b9a-8091-0b4d0cac25b1","Travel","Audio","Love","2020-07-12 15:35:31","positive",65
"a58c963f-1bec-4eee-b66f-60062a9dd96e","da97952a-2eba-46c4-a19e-3df3c40a1524","Dogs","Video","Love","2020-10-19 12:48:03","positive",65
"43e53b12-71cb-4aad-9cb7-8c3572053230","3e65775b-36e4-495d-9c45-28127fb3da5f","Fitness","Audio","Love","2020-10-27 13:04:12","positive",65
"43e53b12-71cb-4aad-9cb7-8c3572053230","3e65775b-36e4-495d-9c45-28127fb3da5f","Fitness","Audio","Love","2021-02-01 20:37:44","positive",65
"43e53b12-71cb-4aad-9cb7-8c3572053230","3e65775b-36e4-495d-9c45-28127fb3da5f","Fitness","Audio","Love","2021-02-10 06:12:13","positive",65
"43e53b12-71cb-4aad-9cb7-8c3572053230","3e65775b-36e4-495d-9c45-28127fb3da5f","Fitness","Audio","Love","2021-04-18 07:24:43","positive",65
"fa781e01-b928-401f-86f4-d42b0a3b55ab","3956593b-7739-426a-b7a5-e841c95a5df9","Studying","Photo","Love","2021-01-17 16:27:54","positive",65
"c136ae25-d882-4e2c-b515-5727ad2626a5","b841358a-d8ff-412e-b940-3a95fd31291b","Soccer","Photo","Love","2021-04-06 09:25:14","positive",65
"c136ae25-d882-4e2c-b515-5727ad2626a5","b841358a-d8ff-412e-b940-3a95fd31291b","Soccer","Photo","Love","2020-07-31 22:15:44","positive",65
"c136ae25-d882-4e2c-b515-5727ad2626a5","b841358a-d8ff-412e-b940-3a95fd31291b","Soccer","Photo","Love","2020-12-17 06:52:33","positive",65
"6be333ca-7797-41a5-9a2d-e198037d30ed","1e571af5-1796-424c-b744-a925897d44a3","Food","Audio","Love","2021-05-09 03:47:28","positive",65
"6be333ca-7797-41a5-9a2d-e198037d30ed","1e571af5-1796-424c-b744-a925897d44a3","Food","Audio","Love","2020-12-27 09:36:37","positive",65
"6be333ca-7797-41a5-9a2d-e198037d30ed","1e571af5-1796-424c-b744-a925897d44a3","Food","Audio","Love","2020-10-28 03:56:57","positive",65
"413101f7-ea05-4df6-97cf-9891245c5ed7","0828c4e1-63ec-4121-aa07-eefd37954bb9","Science","Photo","Love","2020-11-25 13:20:13","positive",65
"413101f7-ea05-4df6-97cf-9891245c5ed7","0828c4e1-63ec-4121-aa07-eefd37954bb9","Science","Photo","Love","2021-04-29 01:53:27","positive",65
"27fffa3e-000d-4f29-9358-5b0d2280d18c","9664d628-9163-4aae-94e0-311f3bdb2f11","Dogs","Video","Love","2021-06-05 09:08:14","positive",65
"27fffa3e-000d-4f29-9358-5b0d2280d18c","9664d628-9163-4aae-94e0-311f3bdb2f11","Dogs","Video","Love","2020-10-20 11:28:31","positive",65
"34123572-64b7-4f3d-b098-a2651d882fb2","6178d76a-af2e-4453-93ee-02ca23ed3fdc","Dogs","Video","Love","2020-07-04 07:08:07","positive",65
"34123572-64b7-4f3d-b098-a2651d882fb2","6178d76a-af2e-4453-93ee-02ca23ed3fdc","Dogs","Video","Love","2021-02-20 14:51:43","positive",65
"34123572-64b7-4f3d-b098-a2651d882fb2","6178d76a-af2e-4453-93ee-02ca23ed3fdc","Dogs","Video","Love","2021-02-16 10:22:44","positive",65
"34123572-64b7-4f3d-b098-a2651d882fb2","6178d76a-af2e-4453-93ee-02ca23ed3fdc","Dogs","Video","Love","2020-12-11 16:52:56","positive",65
"6e418568-a2b9-4d08-b241-06362c96a7f1","ab9a4d70-3ae4-48d6-b161-c18bd687c3b4","Food","Video","Love","2021-02-18 06:57:59","positive",65
"7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc","8abcf667-7be3-439f-97bb-3375a3de366c","Cooking","Video","Love","2020-06-22 17:30:41","positive",65
"f783f128-6f66-4ef3-a190-5afc29d17012","cad2d54d-9555-4dfe-bfcd-7a584895a002","Tennis","Gif","Love","2020-10-21 09:30:18","positive",65
"0d3d0a35-f806-4536-8733-abf1f92763e2","a6f003be-b0fd-4100-b4cc-f568a21b9745","Studying","Gif","Love","2021-03-29 11:05:20","positive",65
"0d3d0a35-f806-4536-8733-abf1f92763e2","a6f003be-b0fd-4100-b4cc-f568a21b9745","Studying","Gif","Love","2020-07-16 15:57:16","positive",65
"2eb7feec-26a4-4949-8470-3e66c16536e9","a81df767-7da1-4844-b63c-fee4c9c7895d","Tennis","Video","Love","2020-11-06 19:59:42","positive",65
"2eb7feec-26a4-4949-8470-3e66c16536e9","a81df767-7da1-4844-b63c-fee4c9c7895d","Tennis","Video","Love","2020-11-23 03:13:21","positive",65
"2eb7feec-26a4-4949-8470-3e66c16536e9","a81df767-7da1-4844-b63c-fee4c9c7895d","Tennis","Video","Love","2020-10-29 15:09:44","positive",65
"1bbdebad-2218-46fd-8afc-ddd9b4d56d97","c1e01541-7508-4712-a22c-0370f232a41e","Veganism","Photo","Love","2020-08-22 13:26:49","positive",65
"5651450a-d330-46e6-bac9-c7c7e7defaf2","bf721d00-4fa1-44b1-834f-4730cd51aefa","Animals","Photo","Love","2021-05-12 12:32:37","positive",65
"bf8e2e7a-7a90-47f8-8dd6-01f8c6aa32ed","7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7","Science","Video","Love","2021-06-09 02:08:01","positive",65
"8490c29c-177f-4c21-9d37-d509f9287f30","c8145b49-3841-466e-9d49-a636ce2e7d1f","Tennis","Gif","Love","2021-01-22 02:10:26","positive",65
"6199f5ca-cc02-410d-a408-e034946de162","4baf648a-0ad5-412d-8250-5a0ff9289fbf","Animals","Video","Love","2020-10-18 01:21:28","positive",65
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","d47fd6cf-20fa-45fe-97a1-b8aca043c9a8","Soccer","Audio","Love","2021-02-16 16:23:04","positive",65
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","d47fd6cf-20fa-45fe-97a1-b8aca043c9a8","Soccer","Audio","Love","2021-01-07 20:01:48","positive",65
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","d47fd6cf-20fa-45fe-97a1-b8aca043c9a8","Soccer","Audio","Love","2020-07-02 16:46:04","positive",65
"1830df30-c239-4287-8d63-fadcb8ced884","68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d","Veganism","Video","Love","2020-12-01 15:15:58","positive",65
"3a106d1f-3942-49d4-9358-417f33d760c6","6ecb39b1-8f85-44f1-b2f3-0cffcba4d731","Fitness","Photo","Love","2020-11-12 14:33:58","positive",65
"a784c1dd-e2ab-408d-a0c3-226a51d420e1","f86853a2-acda-4319-a50c-03f014248042","Technology","Audio","Love","2021-02-13 08:15:41","positive",65
"08cc29f3-a22d-4652-8f27-ff9e0a826289","248a8f9f-10ac-4786-adfb-d0c3dd4e4b97","Technology","Photo","Love","2020-07-22 19:22:58","positive",65
"509a5fb0-9bb2-4809-9f90-18ae007acc94","64b82ed5-80dc-4fbb-9dfc-d7e037684f0e","Dogs","Video","Love","2020-11-05 04:52:05","positive",65
"509a5fb0-9bb2-4809-9f90-18ae007acc94","64b82ed5-80dc-4fbb-9dfc-d7e037684f0e","Dogs","Video","Love","2020-09-26 10:52:09","positive",65
"e51b00b8-49d4-4909-9f25-8e9a06e28728","e74edcea-5db4-4412-a4ce-eb7c5adc314a","Soccer","Video","Love","2021-01-31 11:57:14","positive",65
"2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7","7a85fbc6-253f-4552-9f4a-c1a332e14fa5","Animals","Photo","Love","2020-06-28 21:16:03","positive",65
"edc4a60a-b5ba-4178-b99e-9d34ed92599c","57617bf3-b7d0-49cb-8d88-7d8346656397","Technology","Audio","Love","2020-08-03 15:47:26","positive",65
"edc4a60a-b5ba-4178-b99e-9d34ed92599c","57617bf3-b7d0-49cb-8d88-7d8346656397","Technology","Audio","Love","2020-11-24 03:43:17","positive",65
"edc4a60a-b5ba-4178-b99e-9d34ed92599c","57617bf3-b7d0-49cb-8d88-7d8346656397","Technology","Audio","Love","2020-10-13 03:33:53","positive",65
"edc4a60a-b5ba-4178-b99e-9d34ed92599c","57617bf3-b7d0-49cb-8d88-7d8346656397","Technology","Audio","Love","2021-01-02 15:40:52","positive",65
"edc4a60a-b5ba-4178-b99e-9d34ed92599c","57617bf3-b7d0-49cb-8d88-7d8346656397","Technology","Audio","Love","2020-06-23 20:28:52","positive",65
"2c511a63-5eb5-422f-8483-c9fcf9a29b55","007a1366-a46f-40f1-9ba5-01245aeaf20f","Technology","Gif","Love","2021-02-13 01:45:01","positive",65
"2c511a63-5eb5-422f-8483-c9fcf9a29b55","007a1366-a46f-40f1-9ba5-01245aeaf20f","Technology","Gif","Love","2021-06-01 05:18:00","positive",65
"61b45c79-c23b-4bbd-a4fe-0bb3611486c7","a1a9c0bd-785a-478f-a19e-9eb48fae0bd6","Tennis","Audio","Love","2021-05-15 14:34:41","positive",65
"61b45c79-c23b-4bbd-a4fe-0bb3611486c7","a1a9c0bd-785a-478f-a19e-9eb48fae0bd6","Tennis","Audio","Love","2020-12-09 04:15:25","positive",65
"61b45c79-c23b-4bbd-a4fe-0bb3611486c7","a1a9c0bd-785a-478f-a19e-9eb48fae0bd6","Tennis","Audio","Love","2021-02-28 02:41:38","positive",65
"61b45c79-c23b-4bbd-a4fe-0bb3611486c7","a1a9c0bd-785a-478f-a19e-9eb48fae0bd6","Tennis","Audio","Love","2020-11-07 23:21:02","positive",65
"d706b190-216c-4103-9107-fb7304766d68","cad2d54d-9555-4dfe-bfcd-7a584895a002","Cooking","Video","Love","2020-09-21 22:16:52","positive",65
"d706b190-216c-4103-9107-fb7304766d68","cad2d54d-9555-4dfe-bfcd-7a584895a002","Cooking","Video","Love","2020-06-30 10:45:03","positive",65
"d706b190-216c-4103-9107-fb7304766d68","cad2d54d-9555-4dfe-bfcd-7a584895a002","Cooking","Video","Love","2020-11-28 23:02:40","positive",65
"d706b190-216c-4103-9107-fb7304766d68","cad2d54d-9555-4dfe-bfcd-7a584895a002","Cooking","Video","Love","2021-02-14 09:38:06","positive",65
"d706b190-216c-4103-9107-fb7304766d68","cad2d54d-9555-4dfe-bfcd-7a584895a002","Cooking","Video","Love","2020-10-02 20:47:46","positive",65
"b56a9e24-d0f2-4599-b893-c2889a15e1d6","094fbe49-da84-4445-9d28-7fc5f593f5ad","Veganism","Video","Love","2021-06-01 07:43:26","positive",65
"2b6921de-e7f2-4e30-8feb-36bd41becaf0","ed1c744d-8561-4b41-b83c-7bf554fbca97","Travel","Audio","Love","2020-12-09 13:11:18","positive",65
"2b6921de-e7f2-4e30-8feb-36bd41becaf0","ed1c744d-8561-4b41-b83c-7bf554fbca97","Travel","Audio","Love","2020-06-27 15:20:17","positive",65
"3a7f83a0-b9f9-44c1-a15d-656c4095e732","d0ea9a00-4ea9-4c81-b16a-a20b72f824ea","Soccer","Gif","Love","2021-04-02 11:36:57","positive",65
"61e6650c-5068-4575-9aee-4217ef3dbdb1","a81378a5-58de-4631-b2b1-3eca765f68c6","Tennis","Gif","Love","2020-06-21 07:21:46","positive",65
"1beeffff-f261-435f-a109-6fafe46669d4","ade9db41-034e-4b27-befb-42117025dab0","Public Speaking","Photo","Love","2021-02-24 20:55:35","positive",65
"1beeffff-f261-435f-a109-6fafe46669d4","ade9db41-034e-4b27-befb-42117025dab0","Public Speaking","Photo","Love","2020-08-12 12:04:50","positive",65
"1beeffff-f261-435f-a109-6fafe46669d4","ade9db41-034e-4b27-befb-42117025dab0","Public Speaking","Photo","Love","2021-02-19 00:25:37","positive",65
"1beeffff-f261-435f-a109-6fafe46669d4","ade9db41-034e-4b27-befb-42117025dab0","Public Speaking","Photo","Love","2021-03-22 14:27:13","positive",65
"1beeffff-f261-435f-a109-6fafe46669d4","ade9db41-034e-4b27-befb-42117025dab0","Public Speaking","Photo","Love","2020-09-28 02:42:22","positive",65
"b6c24086-becf-4615-801e-c3c298a8d4e2","5b62e10e-3c19-4d28-a57c-e9bdc3d6758d","Travel","Photo","Love","2020-07-23 20:13:46","positive",65
"b6c24086-becf-4615-801e-c3c298a8d4e2","5b62e10e-3c19-4d28-a57c-e9bdc3d6758d","Travel","Photo","Love","2021-05-31 04:03:03","positive",65
"b6c24086-becf-4615-801e-c3c298a8d4e2","5b62e10e-3c19-4d28-a57c-e9bdc3d6758d","Travel","Photo","Love","2020-09-12 18:48:22","positive",65
"b6c24086-becf-4615-801e-c3c298a8d4e2","5b62e10e-3c19-4d28-a57c-e9bdc3d6758d","Travel","Photo","Love","2020-09-03 04:38:27","positive",65
"f01ec49c-3179-43bb-b127-2b1a73f34b06","6e98e5c2-b7d7-4915-bb20-d01a42d29dee","Animals","Photo","Love","2021-05-01 22:15:05","positive",65
"f01ec49c-3179-43bb-b127-2b1a73f34b06","6e98e5c2-b7d7-4915-bb20-d01a42d29dee","Animals","Photo","Love","2020-09-24 21:08:29","positive",65
"c7066a17-2e12-49d2-bb9e-c8967051f490","acbac577-54c9-4476-af3c-a3241a3f4a19","Public Speaking","Gif","Love","2021-01-25 10:55:09","positive",65
"c7066a17-2e12-49d2-bb9e-c8967051f490","acbac577-54c9-4476-af3c-a3241a3f4a19","Public Speaking","Gif","Love","2021-04-16 01:51:42","positive",65
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","69532ce2-1ffe-4187-8042-0230d115b24e","Food","Photo","Love","2020-07-29 19:58:23","positive",65
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","69532ce2-1ffe-4187-8042-0230d115b24e","Food","Photo","Love","2021-04-30 07:29:07","positive",65
"36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","69532ce2-1ffe-4187-8042-0230d115b24e","Food","Photo","Love","2021-04-02 16:49:06","positive",65
"391a9aa4-c04a-431e-8366-712d92267c2b","1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6","Public Speaking","Video","Love","2020-09-29 02:14:09","positive",65
"391a9aa4-c04a-431e-8366-712d92267c2b","1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6","Public Speaking","Video","Love","2020-11-02 01:54:16","positive",65
"391a9aa4-c04a-431e-8366-712d92267c2b","1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6","Public Speaking","Video","Love","2021-05-15 08:23:36","positive",65
"e4466189-0b96-4cc4-9d7d-d0f27b982548","bbe8f83c-af9c-4dab-b5fa-7925822e450d","Education","Gif","Love","2021-01-10 17:14:54","positive",65
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","98411adf-cfc0-400d-aac8-e215571ef3f2","Technology","Audio","Love","2020-10-06 20:13:32","positive",65
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","98411adf-cfc0-400d-aac8-e215571ef3f2","Technology","Audio","Love","2021-02-05 07:51:45","positive",65
"de9796a6-d19d-4c41-a965-7aa4dcc69fee","98411adf-cfc0-400d-aac8-e215571ef3f2","Technology","Audio","Love","2020-11-12 21:38:09","positive",65
"8e3896e3-2f84-4b47-9365-fb562c9ed730","cf34e8ee-f508-47bc-baa1-bcc576e1084d","Public Speaking","Video","Love","2021-03-01 05:13:45","positive",65
"8e3896e3-2f84-4b47-9365-fb562c9ed730","cf34e8ee-f508-47bc-baa1-bcc576e1084d","Public Speaking","Video","Love","2020-11-18 18:37:50","positive",65
"8e3896e3-2f84-4b47-9365-fb562c9ed730","cf34e8ee-f508-47bc-baa1-bcc576e1084d","Public Speaking","Video","Love","2021-02-23 22:38:46","positive",65
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","85a3acae-0e71-49f4-a6ee-13d3df1f4962","Studying","Video","Love","2020-09-17 09:56:50","positive",65
"5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","85a3acae-0e71-49f4-a6ee-13d3df1f4962","Studying","Video","Love","2021-02-28 09:07:39","positive",65
"1000371f-7758-4c44-a1bc-41fd836b0bcb","2941011b-f214-4430-8a14-e791ed0805bb","Studying","Audio","Love","2020-12-10 10:47:51","positive",65
"1000371f-7758-4c44-a1bc-41fd836b0bcb","2941011b-f214-4430-8a14-e791ed0805bb","Studying","Audio","Love","2021-01-09 04:41:45","positive",65
"433607b3-eeb4-48b8-9263-9805c1b89d55","683d880b-3ccf-4f4d-8182-96e7a7a884bd","Education","Video","Love","2020-10-04 08:56:26","positive",65
"65545cfb-59bb-4dc1-a38b-82f268210da2","c76c3393-88e2-47b0-ac37-dc4f2053f5a5","Technology","Audio","Love","2021-02-03 15:06:11","positive",65
"65545cfb-59bb-4dc1-a38b-82f268210da2","c76c3393-88e2-47b0-ac37-dc4f2053f5a5","Technology","Audio","Love","2020-11-19 04:55:19","positive",65
"65545cfb-59bb-4dc1-a38b-82f268210da2","c76c3393-88e2-47b0-ac37-dc4f2053f5a5","Technology","Audio","Love","2020-11-13 20:36:37","positive",65
"67f2a150-6086-4cbd-8d21-46250ccef5a2","5897490a-0aaa-49c9-b63e-0da83088e3e0","Cooking","Gif","Love","2020-08-05 17:07:41","positive",65
"67f2a150-6086-4cbd-8d21-46250ccef5a2","5897490a-0aaa-49c9-b63e-0da83088e3e0","Cooking","Gif","Love","2021-05-12 04:29:37","positive",65
"67f2a150-6086-4cbd-8d21-46250ccef5a2","5897490a-0aaa-49c9-b63e-0da83088e3e0","Cooking","Gif","Love","2020-06-23 01:30:00","positive",65
"67f2a150-6086-4cbd-8d21-46250ccef5a2","5897490a-0aaa-49c9-b63e-0da83088e3e0","Cooking","Gif","Love","2021-05-07 02:46:12","positive",65
"ec8e2d25-5730-4753-a0a2-d1ed41e23623","05782669-264e-4c14-990e-14c8dbb13bef","Healthy Eating","Video","Love","2020-09-27 04:30:17","positive",65
"62681a6c-fe82-4186-ba7d-0805ae5b95ed","dcc6000c-ba92-472c-8bc1-9e9ca30b475b","Veganism","Audio","Love","2020-11-01 08:01:41","positive",65
"ef99fd68-74fb-4c72-bc70-742ebca14499","3d13e0d3-e765-4065-9221-3f864689b9e0","Soccer","Video","Love","2020-07-18 15:00:45","positive",65
"ef99fd68-74fb-4c72-bc70-742ebca14499","3d13e0d3-e765-4065-9221-3f864689b9e0","Soccer","Video","Love","2020-08-20 22:53:02","positive",65
"ef99fd68-74fb-4c72-bc70-742ebca14499","3d13e0d3-e765-4065-9221-3f864689b9e0","Soccer","Video","Love","2020-10-23 08:34:21","positive",65
"ef99fd68-74fb-4c72-bc70-742ebca14499","3d13e0d3-e765-4065-9221-3f864689b9e0","Soccer","Video","Love","2021-04-18 03:43:33","positive",65
"cd568dd1-70cf-45d6-b495-10eebff8c920","8dda1a41-9e57-4944-bd36-18c0ac343b13","Dogs","Photo","Love","2021-05-06 05:58:54","positive",65
"cd568dd1-70cf-45d6-b495-10eebff8c920","8dda1a41-9e57-4944-bd36-18c0ac343b13","Dogs","Photo","Love","2021-05-05 01:16:22","positive",65
"cd568dd1-70cf-45d6-b495-10eebff8c920","8dda1a41-9e57-4944-bd36-18c0ac343b13","Dogs","Photo","Love","2020-12-16 18:46:38","positive",65
"cd568dd1-70cf-45d6-b495-10eebff8c920","8dda1a41-9e57-4944-bd36-18c0ac343b13","Dogs","Photo","Love","2020-07-08 19:19:52","positive",65
"cd568dd1-70cf-45d6-b495-10eebff8c920","8dda1a41-9e57-4944-bd36-18c0ac343b13","Dogs","Photo","Love","2020-08-05 12:03:51","positive",65
"cd568dd1-70cf-45d6-b495-10eebff8c920","8dda1a41-9e57-4944-bd36-18c0ac343b13","Dogs","Photo","Love","2020-09-10 20:16:36","positive",65
"cd568dd1-70cf-45d6-b495-10eebff8c920","8dda1a41-9e57-4944-bd36-18c0ac343b13","Dogs","Photo","Love","2020-07-21 17:58:09","positive",65
"c8b044a9-8427-4b41-bc61-7b549ab1626c","64b33556-9ecf-4ebc-8b4c-f829ab1a4881","Studying","Photo","Love","2021-02-27 16:22:09","positive",65
"c8b044a9-8427-4b41-bc61-7b549ab1626c","64b33556-9ecf-4ebc-8b4c-f829ab1a4881","Studying","Photo","Love","2020-11-01 19:43:28","positive",65
"5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0","49da0743-cb4d-4c84-b6a2-537bbe7256d1","Healthy Eating","Video","Love","2020-09-16 11:43:32","positive",65
"5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0","49da0743-cb4d-4c84-b6a2-537bbe7256d1","Healthy Eating","Video","Love","2021-04-23 15:30:01","positive",65
"5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0","49da0743-cb4d-4c84-b6a2-537bbe7256d1","Healthy Eating","Video","Love","2020-10-08 19:23:05","positive",65
"af7971aa-5fd5-41d3-b6c3-583704a705a2","a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2","Healthy Eating","Video","Love","2021-04-18 15:47:59","positive",65
"af7971aa-5fd5-41d3-b6c3-583704a705a2","a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2","Healthy Eating","Video","Love","2020-12-25 14:31:35","positive",65
"c2d6e707-f00e-4fa4-a193-eb36272f58df","c924f935-cff8-45c0-b4b7-5ed2c6cdaac8","Veganism","Gif","Love","2020-12-10 23:24:47","positive",65
"e18e10e9-ed2a-494b-b215-edce890b1df4","57617bf3-b7d0-49cb-8d88-7d8346656397","Food","Photo","Love","2020-08-17 22:16:48","positive",65
